gene_id	entrez_id	gene_name	gene_description	chr	mitocarta_evidence	impi_evidence	go_evidence	proteinatlas_evidence
ENSG00000036473	5009	OTC	ornithine carbamoyltransferase	X	true	Known mitochondrial	true	true
ENSG00000155463	5018	OXA1L	OXA1L, mitochondrial inner membrane protein	14	true	Known mitochondrial	true	true
ENSG00000083720	5019	OXCT1	3-oxoacid CoA-transferase 1	5	true	Known mitochondrial	true	true
ENSG00000204237	339229	OXLD1	oxidoreductase like domain containing 1	17	true	Predicted mitochondrial	false	false
ENSG00000154814	92106	OXNAD1	oxidoreductase NAD binding domain containing 1	3	true	Known mitochondrial	true	false
ENSG00000164830	55074	OXR1	oxidation resistance 1	8	true	Known mitochondrial	true	false
ENSG00000151093	54995	OXSM	3-oxoacyl-ACP synthase, mitochondrial	3	true	Known mitochondrial	true	true
ENSG00000185624	5034	P4HB	prolyl 4-hydroxylase subunit beta	17	true	Known mitochondrial	false	false
ENSG00000174740	140886	PABPC5	poly(A) binding protein cytoplasmic 5	X	true	Known mitochondrial	true	false
ENSG00000100266	11252	PACSIN2	protein kinase C and casein kinase substrate in neurons 2	22	true	Predicted NOT mitochondrial	false	false
ENSG00000128050	10606	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase	4	true	Known mitochondrial	false	false
ENSG00000101349	57144	PAK5	p21 (RAC1) activated kinase 5	20	true	Known mitochondrial	true	false
ENSG00000217930		PAM16	presequence translocase associated motor 16	16	true	Known mitochondrial	true	true
ENSG00000125779	80025	PANK2	pantothenate kinase 2	20	true	Known mitochondrial	true	false
ENSG00000116288	11315	PARK7	Parkinsonism associated deglycase	1	true	Known mitochondrial	true	false
ENSG00000175193	55486	PARL	presenilin associated rhomboid like	3	true	Known mitochondrial	true	true
ENSG00000162396	25973	PARS2	prolyl-tRNA synthetase 2, mitochondrial	1	true	Known mitochondrial	true	true
ENSG00000173599	5091	PC	pyruvate carboxylase	11	true	Known mitochondrial	true	true
ENSG00000132570	84105	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2	5	true	Predicted mitochondrial	false	false
ENSG00000175198	5095	PCCA	propionyl-CoA carboxylase alpha subunit	13	true	Known mitochondrial	true	false
ENSG00000114054	5096	PCCB	propionyl-CoA carboxylase beta subunit	3	true	Known mitochondrial	true	false
ENSG00000100889	5106	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial	14	true	Known mitochondrial	true	true
ENSG00000174840	201626	PDE12	phosphodiesterase 12	3	true	Known mitochondrial	true	false
ENSG00000258429	64146	PDF	peptide deformylase, mitochondrial	16	true	Known mitochondrial	true	true
ENSG00000131828	5160	PDHA1	pyruvate dehydrogenase E1 alpha 1 subunit	X	true	Known mitochondrial	true	true
ENSG00000163114	5161	PDHA2	pyruvate dehydrogenase E1 alpha 2 subunit	4	true	Known mitochondrial	true	true
ENSG00000168291	5162	PDHB	pyruvate dehydrogenase E1 beta subunit	3	true	Known mitochondrial	true	true
ENSG00000110435	8050	PDHX	pyruvate dehydrogenase complex component X	11	true	Known mitochondrial	true	true
ENSG00000152256	5163	PDK1	pyruvate dehydrogenase kinase 1	2	true	Known mitochondrial	true	true
ENSG00000005882	5164	PDK2	pyruvate dehydrogenase kinase 2	17	true	Known mitochondrial	true	true
ENSG00000067992	5165	PDK3	pyruvate dehydrogenase kinase 3	X	true	Known mitochondrial	true	true
ENSG00000004799	5166	PDK4	pyruvate dehydrogenase kinase 4	7	true	Known mitochondrial	true	false
ENSG00000164951	54704	PDP1	pyruvate dehyrogenase phosphatase catalytic subunit 1	8	true	Known mitochondrial	true	true
ENSG00000172840	57546	PDP2	pyruvate dehyrogenase phosphatase catalytic subunit 2	16	true	Known mitochondrial	true	true
ENSG00000090857	55066	PDPR	pyruvate dehydrogenase phosphatase regulatory subunit	16	true	Known mitochondrial	true	true
ENSG00000148459	23590	PDSS1	decaprenyl diphosphate synthase subunit 1	10	true	Known mitochondrial	true	false
ENSG00000164494	57107	PDSS2	decaprenyl diphosphate synthase subunit 2	6	true	Known mitochondrial	true	false
ENSG00000229833	100131801	PET100	PET100 homolog	19	true	Known mitochondrial	true	true
ENSG00000131779	8799	PEX11B	peroxisomal biogenesis factor 11 beta	1	true	Probable contaminant	false	false
ENSG00000247077	192111	PGAM5	PGAM family member 5, mitochondrial serine/threonine protein phosphatase	12	true	Known mitochondrial	true	true
ENSG00000087157	9489	PGS1	phosphatidylglycerophosphate synthase 1	17	true	Known mitochondrial	true	false
ENSG00000167085	5245	PHB	prohibitin	17	true	Known mitochondrial	true	true
ENSG00000215021	11331	PHB2	prohibitin 2	12	true	Known mitochondrial	true	true
ENSG00000107537	5264	PHYH	phytanoyl-CoA 2-hydroxylase	10	true	Probable contaminant	false	false
ENSG00000241973	5297	PI4KA	phosphatidylinositol 4-kinase alpha	22	true	Predicted NOT mitochondrial	false	false
ENSG00000100151	9463	PICK1	protein interacting with PRKCA 1	22	true	Predicted NOT mitochondrial	true	true
ENSG00000140451	80119	PIF1	PIF1 5'-to-3' DNA helicase	15	true	Known mitochondrial	true	false
ENSG00000158828	65018	PINK1	PTEN induced putative kinase 1	1	true	Known mitochondrial	true	false
ENSG00000241878	23761	PISD	phosphatidylserine decarboxylase	22	true	Known mitochondrial	true	false
ENSG00000107959	10531	PITRM1	pitrilysin metallopeptidase 1	10	true	Known mitochondrial	true	true
ENSG00000143627		PKLR	pyruvate kinase L/R	1	true	Predicted NOT mitochondrial	false	false
ENSG00000107020	55848	PLGRKT	plasminogen receptor with a C-terminal lysine	9	true	Known mitochondrial	false	true
ENSG00000147471	11212	PLPBP	pyridoxal phosphate binding protein	8	true	Known mitochondrial	false	false
ENSG00000141682	5366	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1	18	true	Known mitochondrial	true	false
ENSG00000165688	23203	PMPCA	peptidase, mitochondrial processing alpha subunit	9	true	Known mitochondrial	true	true
ENSG00000105819	9512	PMPCB	peptidase, mitochondrial processing beta subunit	7	true	Known mitochondrial	true	true
ENSG00000135241	50640	PNPLA8	patatin like phospholipase domain containing 8	7	true	Known mitochondrial	false	false
ENSG00000108439	55163	PNPO	pyridoxamine 5'-phosphate oxidase	17	true	Known mitochondrial	false	false
ENSG00000138035	87178	PNPT1	polyribonucleotide nucleotidyltransferase 1	2	true	Known mitochondrial	true	true
ENSG00000004142	26073	POLDIP2	DNA polymerase delta interacting protein 2	17	true	Known mitochondrial	true	true
ENSG00000140521	5428	POLG	DNA polymerase gamma, catalytic subunit	15	true	Known mitochondrial	true	false
ENSG00000256525	11232	POLG2	DNA polymerase gamma 2, accessory subunit	17	true	Known mitochondrial	true	true
ENSG00000099821	5442	POLRMT	RNA polymerase mitochondrial	19	true	Known mitochondrial	true	true
ENSG00000138777	27068	PPA2	pyrophosphatase (inorganic) 2	4	true	Known mitochondrial	true	true
ENSG00000108179	10105	PPIF	peptidylprolyl isomerase F	10	true	Known mitochondrial	true	true
ENSG00000163644	152926	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K	4	true	Known mitochondrial	true	true
ENSG00000143224	5498	PPOX	protoporphyrinogen oxidase	1	true	Known mitochondrial	true	true
ENSG00000196850	160760	PPTC7	PTC7 protein phosphatase homolog	12	true	Known mitochondrial	false	false
ENSG00000113593	23398	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	5	true	Predicted NOT mitochondrial	false	false
ENSG00000167815	7001	PRDX2	peroxiredoxin 2	19	true	Predicted mitochondrial	false	false
ENSG00000165672	10935	PRDX3	peroxiredoxin 3	10	true	Known mitochondrial	true	false
ENSG00000123131	10549	PRDX4	peroxiredoxin 4	X	true	Known mitochondrial	false	false
ENSG00000126432	25824	PRDX5	peroxiredoxin 5	11	true	Known mitochondrial	true	true
ENSG00000117592	9588	PRDX6	peroxiredoxin 6	1	true	Predicted mitochondrial	false	false
ENSG00000169230	27166	PRELID1	PRELI domain containing 1	5	true	Known mitochondrial	true	true
ENSG00000186314	153768	PRELID2	PRELI domain containing 2	5	true	Predicted mitochondrial	true	false
ENSG00000141391	10650	PRELID3A	PRELI domain containing 3A	18	true	Predicted mitochondrial	true	false
ENSG00000101166	51012	PRELID3B	PRELI domain containing 3B	20	true	Predicted mitochondrial	true	false
ENSG00000138078	9581	PREPL	prolyl endopeptidase like	2	true	Known mitochondrial	false	false
ENSG00000100033	5625	PRODH	proline dehydrogenase 1	22	true	Known mitochondrial	true	false
ENSG00000250799	58510	PRODH2	proline dehydrogenase 2	19	true	Known mitochondrial	true	false
ENSG00000146250	167681	PRSS35	serine protease 35	6	true	Predicted NOT mitochondrial	false	false
ENSG00000100902	5687	PSMA6	proteasome subunit alpha 6	14	true	Known NOT mitochondrial	false	false
ENSG00000179988	118672	PSTK	phosphoseryl-tRNA kinase	10	true	Predicted mitochondrial	false	false
ENSG00000106246	26024	PTCD1	pentatricopeptide repeat domain 1	7	true	Known mitochondrial	true	true
ENSG00000049883	79810	PTCD2	pentatricopeptide repeat domain 2	5	true	Known mitochondrial	true	false
ENSG00000132300	55037	PTCD3	pentatricopeptide repeat domain 3	2	true	Known mitochondrial	true	true
ENSG00000148334	80142	PTGES2	prostaglandin E synthase 2	9	true	Known mitochondrial	true	true
ENSG00000110536	114971	PTPMT1	protein tyrosine phosphatase, mitochondrial 1	11	true	Known mitochondrial	true	true
ENSG00000088179	5775	PTPN4	protein tyrosine phosphatase, non-receptor type 4	2	true	Predicted NOT mitochondrial	false	false
ENSG00000187024	138428	PTRH1	peptidyl-tRNA hydrolase 1 homolog	9	true	Known mitochondrial	false	false
ENSG00000141378	51651	PTRH2	peptidyl-tRNA hydrolase 2	17	true	Known mitochondrial	true	true
ENSG00000150787	5805	PTS	6-pyruvoyltetrahydropterin synthase	11	true	Predicted mitochondrial	true	false
ENSG00000177192	80324	PUS1	pseudouridylate synthase 1	12	true	Known mitochondrial	true	true
ENSG00000169972	126789	PUSL1	pseudouridylate synthase-like 1	1	true	Known mitochondrial	false	false
ENSG00000176894	5827	PXMP2	peroxisomal membrane protein 2	12	true	Predicted mitochondrial	false	false
ENSG00000101417	11264	PXMP4	peroxisomal membrane protein 4	20	true	Probable contaminant	false	false
ENSG00000183010	5831	PYCR1	pyrroline-5-carboxylate reductase 1	17	true	Known mitochondrial	true	false
ENSG00000143811	29920	PYCR2	pyrroline-5-carboxylate reductase 2	1	true	Known mitochondrial	true	true
ENSG00000145337	100996939	PYURF	PIGY upstream reading frame	4	true	Known mitochondrial	true	false
ENSG00000151552	5860	QDPR	quinoid dihydropteridine reductase	4	true	Known mitochondrial	false	true
ENSG00000130348	55278	QRSL1	glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1	6	true	Known mitochondrial	true	false
ENSG00000213339	81890	QTRT1	queuine tRNA-ribosyltransferase catalytic subunit 1	19	true	Known mitochondrial	true	true
ENSG00000135631	26056	RAB11FIP5	RAB11 family interacting protein 5	2	true	Known mitochondrial	true	false
ENSG00000169228	53917	RAB24	RAB24, member RAS oncogene family	5	true	Known mitochondrial	false	false
ENSG00000118508	10981	RAB32	RAB32, member RAS oncogene family	6	true	Known mitochondrial	true	false
ENSG00000111737	11021	RAB35	RAB35, member RAS oncogene family	12	true	Known mitochondrial	false	false
ENSG00000113643	5917	RARS	arginyl-tRNA synthetase	5	true	Predicted mitochondrial	false	false
ENSG00000146282	57038	RARS2	arginyl-tRNA synthetase 2, mitochondrial	6	true	Known mitochondrial	true	false
ENSG00000101546	79863	RBFA	ribosome binding factor A	18	true	Known mitochondrial	true	true
ENSG00000274523	81554	RCC1L	RCC1 like	7	true	Known mitochondrial	false	false
ENSG00000117906	5955	RCN2	reticulocalbin 2	15	true	Known mitochondrial	false	false
ENSG00000072042	51109	RDH11	retinol dehydrogenase 11 (all-trans/9-cis/11-cis)	14	true	Known NOT mitochondrial	false	false
ENSG00000160439		RDH13	retinol dehydrogenase 13	19	true	Predicted mitochondrial	true	true
ENSG00000240857	57665	RDH14	retinol dehydrogenase 14	2	true	Predicted mitochondrial	false	false
ENSG00000160957	9401	RECQL4	RecQ like helicase 4	8	true	Predicted NOT mitochondrial	false	false
ENSG00000076043	25996	REXO2	RNA exonuclease 2	11	true	Known mitochondrial	true	true
ENSG00000135002	55312	RFK	riboflavin kinase	9	true	Predicted mitochondrial	false	false
ENSG00000126858	55288	RHOT1	ras homolog family member T1	17	true	Known mitochondrial	true	false
ENSG00000140983	89941	RHOT2	ras homolog family member T2	16	true	Known mitochondrial	true	false
ENSG00000132541	10247	RIDA	reactive intermediate imine deaminase A homolog	8	true	Known mitochondrial	true	false
ENSG00000176623	51115	RMDN1	regulator of microtubule dynamics 1	8	true	Known mitochondrial	false	false
ENSG00000137824	55177	RMDN3	regulator of microtubule dynamics 3	15	true	Known mitochondrial	true	true
ENSG00000155906	55005	RMND1	required for meiotic nuclear division 1 homolog	6	true	Known mitochondrial	true	true
ENSG00000171865	246243	RNASEH1	ribonuclease H1	2	true	Known mitochondrial	false	false
ENSG00000125995	140823	ROMO1	reactive oxygen species modulator 1	20	true	Known mitochondrial	true	false
ENSG00000153574	22934	RPIA	ribose 5-phosphate isomerase A	2	true	Known mitochondrial	false	false
ENSG00000198755	4736	RPL10A	ribosomal protein L10a	6	true	Predicted mitochondrial	false	false
ENSG00000109475	6164	RPL34	ribosomal protein L34	4	true	Predicted mitochondrial	false	false
ENSG00000182899	6165	RPL35A	ribosomal protein L35a	3	true	Predicted mitochondrial	false	false
ENSG00000164587	6208	RPS14	ribosomal protein S14	5	true	Predicted mitochondrial	false	false
ENSG00000134419	6210	RPS15A	ribosomal protein S15a	16	true	Predicted mitochondrial	false	false
ENSG00000231500		RPS18	ribosomal protein S18	6	true	Predicted mitochondrial	false	false
ENSG00000156990	285367	RPUSD3	RNA pseudouridylate synthase domain containing 3	3	true	Known mitochondrial	true	false
ENSG00000165526	84881	RPUSD4	RNA pseudouridylate synthase domain containing 4	11	true	Known mitochondrial	true	true
ENSG00000136444	55316	RSAD1	radical S-adenosyl methionine domain containing 1	17	true	Known mitochondrial	true	false
ENSG00000130347	84816	RTN4IP1	reticulon 4 interacting protein 1	6	true	Known mitochondrial	true	false
ENSG00000100347	25813	SAMM50	SAMM50 sorting and assembly machinery component	22	true	Known mitochondrial	true	true
ENSG00000123453	1757	SARDH	sarcosine dehydrogenase	9	true	Known mitochondrial	true	true
ENSG00000104835		SARS2	seryl-tRNA synthetase 2, mitochondrial	19	true	Known mitochondrial	true	false
ENSG00000143653	51097	SCCPDH	saccharopine dehydrogenase (putative)	1	true	Known mitochondrial	true	false
ENSG00000133028	6341	SCO1	SCO1, cytochrome c oxidase assembly protein	17	true	Known mitochondrial	true	false
ENSG00000130489		SCO2	SCO2, cytochrome c oxidase assembly protein	22	true	Known mitochondrial	true	true
ENSG00000116171	6342	SCP2	sterol carrier protein 2	1	true	Known mitochondrial	true	false
ENSG00000073578	6389	SDHA	succinate dehydrogenase complex flavoprotein subunit A	5	true	Known mitochondrial	true	true
ENSG00000205138	644096	SDHAF1	succinate dehydrogenase complex assembly factor 1	19	true	Known mitochondrial	true	true
ENSG00000167985	54949	SDHAF2	succinate dehydrogenase complex assembly factor 2	11	true	Known mitochondrial	true	true
ENSG00000196636	57001	SDHAF3	succinate dehydrogenase complex assembly factor 3	7	true	Known mitochondrial	true	true
ENSG00000154079	135154	SDHAF4	succinate dehydrogenase complex assembly factor 4	6	true	Known mitochondrial	true	true
ENSG00000117118	6390	SDHB	succinate dehydrogenase complex iron sulfur subunit B	1	true	Known mitochondrial	true	true
ENSG00000143252	6391	SDHC	succinate dehydrogenase complex subunit C	1	true	Known mitochondrial	true	false
ENSG00000204370	6392	SDHD	succinate dehydrogenase complex subunit D	11	true	Known mitochondrial	true	false
ENSG00000100445	56948	SDR39U1	short chain dehydrogenase/reductase family 39U member 1	14	true	Predicted mitochondrial	false	false
ENSG00000139410	113675	SDSL	serine dehydratase like	12	true	Known NOT mitochondrial	false	false
ENSG00000187742	79048	SECISBP2	SECIS binding protein 2	9	true	Known mitochondrial	true	false
ENSG00000073169	83642	SELENOO	selenoprotein O	22	true	Predicted mitochondrial	true	false
ENSG00000108387	5414	SEPT4	septin 4	17	true	Known mitochondrial	true	false
ENSG00000122335	84947	SERAC1	serine active site containing 1	6	true	Known mitochondrial	true	false
ENSG00000183569	253190	SERHL2	serine hydrolase like 2	22	true	Predicted mitochondrial	false	false
ENSG00000155542	133383	SETD9	SET domain containing 9	5	true	Known mitochondrial	false	false
ENSG00000164466	94081	SFXN1	sideroflexin 1	5	true	Known mitochondrial	true	true
ENSG00000156398	118980	SFXN2	sideroflexin 2	10	true	Predicted mitochondrial	true	true
ENSG00000107819	81855	SFXN3	sideroflexin 3	10	true	Known mitochondrial	true	true
ENSG00000183605	119559	SFXN4	sideroflexin 4	10	true	Known mitochondrial	true	false
ENSG00000144040	94097	SFXN5	sideroflexin 5	2	true	Known mitochondrial	true	true
ENSG00000176974	6470	SHMT1	serine hydroxymethyltransferase 1	17	true	Predicted NOT mitochondrial	false	false
ENSG00000182199	6472	SHMT2	serine hydroxymethyltransferase 2	12	true	Known mitochondrial	true	true
ENSG00000142082	23410	SIRT3	sirtuin 3	11	true	Known mitochondrial	true	false
ENSG00000089163	23409	SIRT4	sirtuin 4	12	true	Known mitochondrial	true	false
ENSG00000124523	23408	SIRT5	sirtuin 5	6	true	Known mitochondrial	true	true
ENSG00000155380		SLC16A1	solute carrier family 16 member 1	1	true	Predicted NOT mitochondrial	false	false
ENSG00000174326	162515	SLC16A11	solute carrier family 16 member 11	17	true	Predicted NOT mitochondrial	false	false
ENSG00000118596	9194	SLC16A7	solute carrier family 16 member 7	12	true	Predicted NOT mitochondrial	false	false
ENSG00000197208	6583	SLC22A4	solute carrier family 22 member 4	5	true	Known mitochondrial	true	true
ENSG00000100075	6576	SLC25A1	solute carrier family 25 member 1	22	true	Known mitochondrial	true	false
ENSG00000183048	1468	SLC25A10	solute carrier family 25 member 10	17	true	Known mitochondrial	true	true
ENSG00000108528	8402	SLC25A11	solute carrier family 25 member 11	17	true	Known mitochondrial	true	false
ENSG00000115840	8604	SLC25A12	solute carrier family 25 member 12	2	true	Known mitochondrial	true	false
ENSG00000004864	10165	SLC25A13	solute carrier family 25 member 13	7	true	Known mitochondrial	true	true
ENSG00000102078	9016	SLC25A14	solute carrier family 25 member 14	X	true	Known mitochondrial	true	true
ENSG00000102743	10166	SLC25A15	solute carrier family 25 member 15	13	true	Known mitochondrial	true	false
ENSG00000122912	8034	SLC25A16	solute carrier family 25 member 16	10	true	Known mitochondrial	true	true
ENSG00000100372	10478	SLC25A17	solute carrier family 25 member 17	22	true	Predicted NOT mitochondrial	true	false
ENSG00000182902	83733	SLC25A18	solute carrier family 25 member 18	22	true	Known mitochondrial	true	false
ENSG00000125454	60386	SLC25A19	solute carrier family 25 member 19	17	true	Known mitochondrial	true	false
ENSG00000178537	788	SLC25A20	solute carrier family 25 member 20	3	true	Known mitochondrial	true	true
ENSG00000183032	89874	SLC25A21	solute carrier family 25 member 21	14	true	Known mitochondrial	true	false
ENSG00000177542	79751	SLC25A22	solute carrier family 25 member 22	11	true	Known mitochondrial	true	true
ENSG00000125648	79085	SLC25A23	solute carrier family 25 member 23	19	true	Known mitochondrial	true	true
ENSG00000085491		SLC25A24	solute carrier family 25 member 24	1	true	Known mitochondrial	true	true
ENSG00000148339	114789	SLC25A25	solute carrier family 25 member 25	9	true	Known mitochondrial	true	true
ENSG00000144741		SLC25A26	solute carrier family 25 member 26	3	true	Known mitochondrial	true	true
ENSG00000153291	9481	SLC25A27	solute carrier family 25 member 27	6	true	Known mitochondrial	true	true
ENSG00000155287	81894	SLC25A28	solute carrier family 25 member 28	10	true	Known mitochondrial	true	false
ENSG00000197119	123096	SLC25A29	solute carrier family 25 member 29	14	true	Known mitochondrial	true	false
ENSG00000075415	5250	SLC25A3	solute carrier family 25 member 3	12	true	Known mitochondrial	true	true
ENSG00000174032	253512	SLC25A30	solute carrier family 25 member 30	13	true	Known mitochondrial	true	false
ENSG00000151475	83447	SLC25A31	solute carrier family 25 member 31	4	true	Known mitochondrial	true	true
ENSG00000164933	81034	SLC25A32	solute carrier family 25 member 32	8	true	Known mitochondrial	true	true
ENSG00000171612	84275	SLC25A33	solute carrier family 25 member 33	1	true	Known mitochondrial	true	false
ENSG00000162461	284723	SLC25A34	solute carrier family 25 member 34	1	true	Known mitochondrial	true	true
ENSG00000125434	399512	SLC25A35	solute carrier family 25 member 35	17	true	Known mitochondrial	true	true
ENSG00000114120	55186	SLC25A36	solute carrier family 25 member 36	3	true	Known mitochondrial	true	true
ENSG00000147454	51312	SLC25A37	solute carrier family 25 member 37	8	true	Known mitochondrial	true	false
ENSG00000144659	54977	SLC25A38	solute carrier family 25 member 38	3	true	Known mitochondrial	true	false
ENSG00000013306	51629	SLC25A39	solute carrier family 25 member 39	17	true	Known mitochondrial	true	false
ENSG00000151729	291	SLC25A4	solute carrier family 25 member 4	4	true	Known mitochondrial	true	true
ENSG00000075303	55972	SLC25A40	solute carrier family 25 member 40	7	true	Known mitochondrial	true	false
ENSG00000181240	284427	SLC25A41	solute carrier family 25 member 41	19	true	Known mitochondrial	true	false
ENSG00000181035	284439	SLC25A42	solute carrier family 25 member 42	19	true	Known mitochondrial	true	true
ENSG00000077713	203427	SLC25A43	solute carrier family 25 member 43	X	true	Known mitochondrial	true	false
ENSG00000160785	9673	SLC25A44	solute carrier family 25 member 44	1	true	Known mitochondrial	true	true
ENSG00000162241	283130	SLC25A45	solute carrier family 25 member 45	11	true	Known mitochondrial	true	false
ENSG00000164209	91137	SLC25A46	solute carrier family 25 member 46	5	true	Known mitochondrial	true	true
ENSG00000140107	283600	SLC25A47	solute carrier family 25 member 47	14	true	Predicted mitochondrial	true	false
ENSG00000145832	153328	SLC25A48	solute carrier family 25 member 48	5	true	Known mitochondrial	true	false
ENSG00000005022	292	SLC25A5	solute carrier family 25 member 5	X	true	Known mitochondrial	true	true
ENSG00000122696	92014	SLC25A51	solute carrier family 25 member 51	9	true	Known mitochondrial	true	true
ENSG00000269743	401612	SLC25A53	solute carrier family 25 member 53	X	true	Known mitochondrial	true	false
ENSG00000169100	293	SLC25A6	solute carrier family 25 member 6	X	true	Known mitochondrial	true	true
ENSG00000152683	55676	SLC30A6	solute carrier family 30 member 6	2	true	Predicted NOT mitochondrial	false	false
ENSG00000014824	10463	SLC30A9	solute carrier family 30 member 9	4	true	Known mitochondrial	false	false
ENSG00000137700		SLC37A4	solute carrier family 37 member 4	11	true	Predicted mitochondrial	false	true
ENSG00000119705	81892	SLIRP	SRA stem-loop interacting RNA binding protein	14	true	Known mitochondrial	true	true
ENSG00000183172		SMDT1	single-pass membrane protein with aspartate rich tail 1	22	true	Known mitochondrial	true	true
ENSG00000099940	9342	SNAP29	synaptosome associated protein 29	22	true	Known mitochondrial	false	false
ENSG00000197157	27044	SND1	staphylococcal nuclease and tudor domain containing 1	7	true	Predicted mitochondrial	false	false
ENSG00000142168	6647	SOD1	superoxide dismutase 1	21	true	Predicted mitochondrial	true	false
ENSG00000112096	6648	SOD2	superoxide dismutase 2	6	true	Known mitochondrial	true	false
ENSG00000166118	219938	SPATA19	spermatogenesis associated 19	11	true	Known mitochondrial	true	false
ENSG00000006282	64847	SPATA20	spermatogenesis associated 20	17	true	Known mitochondrial	false	false
ENSG00000197912	6687	SPG7	SPG7, paraplegin matrix AAA peptidase subunit	16	true	Known mitochondrial	true	false
ENSG00000116096	6697	SPR	sepiapterin reductase	2	true	Predicted mitochondrial	false	false
ENSG00000176422	283377	SPRYD4	SPRY domain containing 4	12	true	Known mitochondrial	false	false
ENSG00000100596	9517	SPTLC2	serine palmitoyltransferase long chain base subunit 2	14	true	Predicted mitochondrial	false	true
ENSG00000137767	58472	SQOR	sulfide quinone oxidoreductase	15	true	Known mitochondrial	true	true
ENSG00000111786	8683	SRSF9	serine and arginine rich splicing factor 9	12	true	Predicted NOT mitochondrial	false	false
ENSG00000106028		SSBP1	single stranded DNA binding protein 1	7	true	Known mitochondrial	true	true
ENSG00000147465	6770	STAR	steroidogenic acute regulatory protein	8	true	Known mitochondrial	true	false
ENSG00000084090	56910	STARD7	StAR related lipid transfer domain containing 7	2	true	Known mitochondrial	true	true
ENSG00000148175	2040	STOM	stomatin	9	true	Predicted NOT mitochondrial	true	false
ENSG00000067221	9399	STOML1	stomatin like 1	15	true	Predicted NOT mitochondrial	false	false
ENSG00000165283	30968	STOML2	stomatin like 2	9	true	Known mitochondrial	true	false
ENSG00000136874	55014	STX17	syntaxin 17	9	true	Known mitochondrial	true	false
ENSG00000136143	8803	SUCLA2	succinate-CoA ligase ADP-forming beta subunit	13	true	Known mitochondrial	true	true
ENSG00000163541	8802	SUCLG1	succinate-CoA ligase alpha subunit	2	true	Known mitochondrial	true	true
ENSG00000172340	8801	SUCLG2	succinate-CoA ligase GDP-forming beta subunit	3	true	Known mitochondrial	true	true
ENSG00000175600	79783	SUGCT	succinyl-CoA:glutarate-CoA transferase	7	true	Known mitochondrial	true	false
ENSG00000139531	6821	SUOX	sulfite oxidase	12	true	Known mitochondrial	true	false
ENSG00000156502	6832	SUPV3L1	Suv3 like RNA helicase	10	true	Known mitochondrial	true	true
ENSG00000148290		SURF1	SURF1, cytochrome c oxidase assembly factor	9	true	Known mitochondrial	true	false
ENSG00000213463	55333	SYNJ2BP	synaptojanin 2 binding protein	14	true	Known mitochondrial	true	true
ENSG00000136463	51204	TACO1	translational activator of cytochrome c oxidase I	17	true	Known mitochondrial	true	true
ENSG00000144559	132001	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog	3	true	Known mitochondrial	true	false
ENSG00000113407	6897	TARS	threonyl-tRNA synthetase	5	true	Predicted NOT mitochondrial	false	false
ENSG00000143374	80222	TARS2	threonyl-tRNA synthetase 2, mitochondrial	1	true	Known mitochondrial	true	false
ENSG00000136270	9238	TBRG4	transforming growth factor beta regulator 4	7	true	Known mitochondrial	true	true
ENSG00000179152	285343	TCAIM	T cell activation inhibitor, mitochondrial	3	true	Known mitochondrial	true	false
ENSG00000139437	84260	TCHP	trichoplein keratin filament binding	12	true	Known mitochondrial	true	false
ENSG00000110719	10312	TCIRG1	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	11	true	Predicted mitochondrial	false	true
ENSG00000182134	11022	TDRKH	tudor and KH domain containing	1	true	Known mitochondrial	true	false
ENSG00000172171	79736	TEFM	transcription elongation factor, mitochondrial	17	true	Known mitochondrial	true	true
ENSG00000108064	7019	TFAM	transcription factor A, mitochondrial	10	true	Known mitochondrial	true	true
ENSG00000029639	51106	TFB1M	transcription factor B1, mitochondrial	6	true	Known mitochondrial	true	false
ENSG00000162851	64216	TFB2M	transcription factor B2, mitochondrial	1	true	Known mitochondrial	true	true
ENSG00000159445	117145	THEM4	thioesterase superfamily member 4	1	true	Known mitochondrial	true	false
ENSG00000113272	54974	THG1L	tRNA-histidine guanylyltransferase 1 like	5	true	Known mitochondrial	true	false
ENSG00000185875	79896	THNSL1	threonine synthase like 1	10	true	Known mitochondrial	false	true
ENSG00000134809	26519	TIMM10	translocase of inner mitochondrial membrane 10	11	true	Known mitochondrial	true	true
ENSG00000132286	26515	TIMM10B	translocase of inner mitochondrial membrane 10B	11	true	Known mitochondrial	true	false
ENSG00000099800	26517	TIMM13	translocase of inner mitochondrial membrane 13	19	true	Known mitochondrial	true	true
ENSG00000134375	10440	TIMM17A	translocase of inner mitochondrial membrane 17A	1	true	Known mitochondrial	true	true
ENSG00000126768	10245	TIMM17B	translocase of inner mitochondrial membrane 17B	X	true	Known mitochondrial	true	true
ENSG00000075336	29090	TIMM21	translocase of inner mitochondrial membrane 21	18	true	Known mitochondrial	true	false
